-500.000000 27
-500.000000 107
-500.000000 108
-500.000000 319
-500.000000 409
-500.000000 593
-500.000000 691
-500.000000 745
-500.000000 1002
-500.000000 1124
-500.000000 1184
-500.000000 1383
-500.000000 1473
-500.000000 1765
-500.000000 1808
-500.000000 1818
-500.000000 1923
-499.998500 46
-499.998500 79
-499.998500 250
-499.998500 535
-499.998500 678
-499.998500 720
-499.998500 759
-499.998500 1234
-499.998500 1388
-499.998500 1567
-499.998500 1611
-499.997000 275
-499.997000 1906
-499.995500 201
-499.995500 402
-499.995500 1148
-499.995500 1500
-499.995500 1601
-499.995500 1771
-499.995500 1965
-499.994000 133
-499.994000 394
-499.994000 694
-499.994000 953
-499.994000 1008
-499.994000 1127
-499.994000 1340
-499.994000 1646
-499.994000 1977
-499.992500 245
-499.992500 305
-499.992500 573
-499.992500 800
-499.992500 1120
-499.992500 1730
-499.992500 1812
-499.991000 306
-499.991000 514
-499.991000 560
-499.991000 1067
-499.991000 1815
-499.989500 104
-499.989500 342
-499.989500 1366
-499.989500 1640
-499.989500 1676
-499.989500 1740
-499.989500 1969
-499.988000 146
-499.988000 597
-499.988000 727
-499.988000 927
-499.988000 1459
-499.986500 151
-499.986500 215
-499.986500 675
-499.986500 736
-499.986500 1117
-499.986500 1802
-499.985000 51
-499.985000 344
-499.985000 416
-499.985000 641
-499.985000 792
-499.985000 924
-499.985000 1083
-499.985000 1469
-499.983500 39
-499.983500 411
-499.983500 1139
-499.983500 1556
-499.983500 1617
-499.982000 148
-499.982000 218
-499.982000 318
-499.982000 634
-499.982000 1221
-499.982000 1222
-499.982000 1257
-499.982000 1424
-499.982000 1871
-499.982000 1902
-499.980500 86
-499.980500 220
-499.980500 254
-499.980500 427
-499.980500 542
-499.980500 1029
-499.980500 1235
-499.980500 1506
-499.980500 1757
-499.980500 1807
-499.979000 326
-499.979000 713
-499.979000 787
-499.979000 1200
-499.979000 1912
-499.977500 571
-499.977500 585
-499.977500 960
-499.977500 1189
-499.977500 1212
-499.977500 1414
-499.977500 1880
-499.976000 816
-499.976000 1026
-499.976000 1341
-499.976000 1380
-499.976000 1738
-499.976000 1766
-499.976000 1983
-499.974500 22
-499.974500 105
-499.974500 238
-499.974500 601
-499.974500 881
-499.974500 899
-499.974500 1231
-499.974500 1308
-499.974500 1589
-499.974500 1623
-499.973000 33
-499.973000 69
-499.973000 528
-499.973000 618
-499.973000 1551
-499.971500 422
-499.971500 458
-499.971500 499
-499.971500 853
-499.971500 1041
-499.971500 1250
-499.971500 1851
-499.970000 209
-499.970000 512
-499.970000 784
-499.970000 1088
-499.970000 1145
-499.970000 1230
-499.970000 1536
-499.970000 1689
-499.970000 1919
-499.968500 290
-499.968500 383
-499.968500 421
-499.968500 479
-499.968500 1371
-499.968500 1403
-499.968500 1490
-499.968500 1692
-499.968500 1850
-499.968500 1895
-499.968500 1978
-499.967000 52
-499.967000 122
-499.967000 292
-499.967000 530
-499.967000 1009
-499.967000 1133
-499.967000 1343
-499.967000 1481
-499.965500 341
-499.965500 343
-499.965500 1081
-499.965500 1568
-499.964000 186
-499.964000 541
-499.964000 628
-499.964000 698
-499.964000 1012
-499.964000 1856
-499.962500 4
-499.962500 276
-499.962500 282
-499.962500 1994
-499.961000 475
-499.961000 986
-499.961000 1187
-499.961000 1724
-499.961000 1842
-499.959500 78
-499.959500 219
-499.959500 345
-499.959500 424
-499.959500 524
-499.959500 997
-499.959500 1161
-499.959500 2000
-499.958000 506
-499.958000 886
-499.958000 1209
-499.958000 1670
-499.958000 1721
-499.956500 570
-499.956500 864
-499.956500 1534
-499.956500 1633
-499.956500 1767
-499.956500 1985
-499.955000 469
-499.955000 834
-499.955000 1582
-499.955000 1718
-499.955000 1833
-499.955000 1988
-499.953500 56
-499.953500 748
-499.953500 1132
-499.953500 1174
-499.953500 1524
-499.953500 1563
-499.953500 1881
-499.953500 1943
-499.952000 152
-499.952000 274
-499.952000 372
-499.952000 485
-499.952000 715
-499.952000 836
-499.952000 1180
-499.952000 1425
-499.950500 633
-499.950500 1526
-499.950500 1819
-499.949000 136
-499.949000 232
-499.949000 246
-499.949000 667
-499.949000 968
-499.949000 1797
-499.949000 1926
-499.949000 1927
-499.947500 130
-499.947500 1372
-499.947500 1391
-499.947500 1464
-499.946000 199
-499.946000 380
-499.946000 613
-499.946000 843
-499.946000 1151
-499.946000 1411
-499.946000 1642
-499.946000 1688
-499.946000 1897
-499.944500 579
-499.944500 1216
-499.944500 1657
-499.944500 1899
-499.944500 1911
-499.943000 6
-499.943000 660
-499.943000 1485
-499.943000 1711
-499.943000 1997
-499.941500 189
-499.941500 198
-499.941500 1039
-499.941500 1191
-499.941500 1281
-499.941500 1793
-499.940000 93
-499.940000 177
-499.940000 1695
-499.940000 1788
-499.940000 1882
-499.938500 379
-499.938500 543
-499.938500 1863
-499.938500 1864
-499.937000 175
-499.937000 1318
-499.937000 1415
-499.937000 1803
-499.937000 1832
-499.935500 505
-499.935500 564
-499.935500 1666
-499.935500 1713
-499.935500 1816
-499.935500 1944
-499.934000 26
-499.934000 212
-499.934000 710
-499.934000 1023
-499.934000 1054
-499.934000 1171
-499.934000 1385
-499.932500 515
-499.932500 1123
-499.932500 1542
-499.932500 1585
-499.931000 211
-499.931000 806
-499.931000 1953
-499.929500 272
-499.929500 943
-499.929500 1020
-499.929500 1527
-499.928000 1452
-499.928000 1759
-499.928000 1772
-499.926500 716
-499.926500 1268
-499.926500 1596
-499.925000 118
-499.925000 973
-499.925000 1071
-499.923500 400
-499.923500 796
-499.923500 828
-499.923500 903
-499.923500 1329
-499.923500 1408
-499.923500 1450
-499.922000 742
-499.922000 758
-499.922000 1049
-499.922000 1647
-499.922000 1831
-499.922000 1940
-499.920500 386
-499.920500 562
-499.920500 638
-499.920500 732
-499.920500 1483
-499.920500 1779
-499.919000 140
-499.919000 449
-499.919000 711
-499.919000 789
-499.919000 851
-499.919000 1078
-499.919000 1603
-499.919000 1650
-499.917500 521
-499.917500 615
-499.917500 630
-499.917500 914
-499.917500 1040
-499.917500 1092
-499.917500 1352
-499.917500 1430
-499.917500 1594
-499.917500 1702
-499.917500 1717
-499.917500 1954
-499.916000 333
-499.916000 1775
-499.916000 1862
-499.914500 911
-499.913000 520
-499.913000 537
-499.913000 857
-499.913000 1448
-499.913000 1482
-499.913000 1638
-499.913000 1706
-499.911500 310
-499.911500 783
-499.911500 1555
-499.911500 1624
-499.910000 2
-499.910000 184
-499.910000 328
-499.910000 391
-499.910000 739
-499.908500 351
-499.908500 533
-499.908500 627
-499.908500 880
-499.908500 1247
-499.907000 840
-499.907000 1131
-499.907000 1493
-499.907000 1884
-499.905500 19
-499.905500 45
-499.905500 228
-499.905500 471
-499.905500 826
-499.904000 636
-499.904000 1708
-499.904000 1857
-499.904000 1873
-499.902500 1168
-499.902500 1510
-499.901000 1345
-499.899500 605
-499.899500 697
-499.899500 790
-499.899500 1837
-499.899500 1924
-499.898000 159
-499.898000 1086
-499.898000 1301
-499.896500 482
-499.895000 196
-499.895000 1284
-499.895000 1685
-499.895000 1744
-499.895000 1762
-499.893500 195
-499.893500 1095
-499.893500 1140
-499.893500 1743
-499.893500 1905
-499.892000 167
-499.892000 221
-499.892000 815
-499.890500 312
-499.890500 837
-499.890500 1121
-499.890500 1137
-499.889000 244
-499.889000 399
-499.889000 404
-499.889000 1416
-499.887500 1441
-499.886000 255
-499.886000 361
-499.886000 378
-499.886000 616
-499.886000 1963
-499.884500 231
-499.884500 665
-499.884500 1256
-499.883000 1166
-499.883000 1223
-499.883000 1413
-499.883000 1659
-499.881500 610
-499.881500 1122
-499.881500 1249
-499.881500 1409
-499.881500 1463
-499.880000 461
-499.880000 525
-499.880000 1109
-499.880000 1427
-499.880000 1770
-499.878500 468
-499.878500 1313
-499.877000 113
-499.877000 365
-499.877000 1169
-499.877000 1591
-499.877000 1801
-499.875500 1338
-499.875500 1728
-499.875500 1894
-499.874000 489
-499.874000 1063
-499.874000 1781
-499.872500 382
-499.872500 417
-499.872500 768
-499.872500 1304
-499.872500 1565
-499.872500 1662
-499.871000 725
-499.871000 1082
-499.871000 1354
-499.871000 1967
-499.869500 354
-499.869500 831
-499.869500 1192
-499.869500 1378
-499.869500 1583
-499.868000 76
-499.868000 451
-499.866500 686
-499.865000 316
-499.865000 1060
-499.865000 1848
-499.863500 407
-499.863500 478
-499.863500 917
-499.863500 929
-499.863500 950
-499.863500 1267
-499.863500 1935
-499.862000 63
-499.862000 1745
-499.860500 966
-499.859000 772
-499.859000 1097
-499.859000 1217
-499.859000 1557
-499.857500 1065
-499.857500 1224
-499.856000 248
-499.856000 979
-499.856000 1489
-499.856000 1509
-499.856000 1618
-499.854500 565
-499.854500 1748
-499.854500 1946
-499.853000 90
-499.853000 381
-499.853000 1019
-499.853000 1835
-499.851500 5
-499.851500 419
-499.851500 827
-499.850000 137
-499.850000 869
-499.848500 85
-499.848500 171
-499.848500 844
-499.848500 1675
-499.848500 1984
-499.847000 518
-499.847000 1477
-499.845500 1104
-499.845500 1491
-499.845500 1704
-499.844000 553
-499.844000 656
-499.844000 989
-499.844000 1320
-499.842500 949
-499.842500 1421
-499.841000 121
-499.841000 446
-499.841000 1836
-499.841000 1854
-499.839500 287
-499.839500 1030
-499.839500 1283
-499.839500 1455
-499.839500 1735
-499.838000 1571
-499.836500 286
-499.836500 443
-499.836500 1671
-499.835000 88
-499.835000 348
-499.835000 965
-499.835000 1305
-499.835000 1420
-499.835000 1604
-499.835000 1877
-499.833500 1228
-499.833500 1566
-499.832000 513
-499.832000 1751
-499.830500 1172
-499.830500 1609
-499.829000 355
-499.829000 642
-499.827500 21
-499.827500 327
-499.827500 589
-499.827500 699
-499.827500 1056
-499.826000 36
-499.826000 1433
-499.824500 147
-499.824500 1237
-499.823000 770
-499.821500 861
-499.821500 990
-499.821500 1115
-499.821500 1600
-499.820000 1053
-499.818500 119
-499.817000 934
-499.817000 969
-499.815500 522
-499.815500 609
-499.814000 1942
-499.812500 1519
-499.811000 622
-499.811000 994
-499.811000 1649
-499.809500 1393
-499.808000 1253
-499.806500 414
-499.803500 1587
-499.803500 1939
-499.802000 281
-499.802000 842
-499.802000 1890
-499.800500 278
-499.800500 1785
-499.799000 89
-499.797500 163
-499.797500 1005
-499.797500 1710
-499.796000 233
-499.796000 561
-499.796000 1163
-499.794500 1331
-499.794500 1377
-499.794500 1760
-499.791500 1312
-499.791500 1426
-499.791500 1860
-499.790000 1330
-499.787000 1043
-499.787000 1514
-499.787000 1961
-499.784000 786
-499.784000 1592
-499.784000 1687
-499.782500 124
-499.782500 1673
-499.781000 270
-499.781000 298
-499.781000 493
-499.779500 666
-499.778000 1034
-499.778000 1507
-499.776500 1872
-499.775000 239
-499.775000 688
-499.773500 1486
-499.772000 308
-499.772000 1497
-499.770500 357
-499.770500 647
-499.770500 1182
-499.770500 1233
-499.770500 1892
-499.769000 35
-499.769000 128
-499.769000 948
-499.767500 457
-499.766000 230
-499.766000 719
-499.764500 1074
-499.763000 1476
-499.761500 722
-499.761500 1538
-499.760000 97
-499.760000 1798
-499.758500 229
-499.757000 822
-499.755500 271
-499.754000 55
-499.752500 992
-499.751000 1147
-499.749500 1643
-499.746500 1918
-499.745000 1004
-499.743500 1496
-499.740500 1661
-499.740500 1841
-499.739000 359
-499.739000 1502
-499.739000 1869
-499.737500 300
-499.734500 824
-499.734500 897
-499.731500 1681
-499.727000 648
-499.725500 922
-499.725500 1015
-499.721000 1035
-499.721000 1142
-499.719500 702
-499.719500 947
-499.718000 1458
-499.716500 1288
-499.712000 705
-499.710500 258
-499.710500 900
-499.710500 1537
-499.710500 1887
-499.707500 16
-499.707500 67
-499.706000 1522
-499.704500 227
-499.704500 1513
-499.703000 1705
-499.701500 183
-499.700000 434
-499.700000 1017
-499.700000 1106
-499.698500 225
-499.697000 1637
-499.694000 921
-499.694000 1300
-499.692500 1080
-499.692500 1205
-499.691000 48
-499.691000 1386
-499.689500 256
-499.688000 735
-499.686500 962
-499.683500 1845
-499.683500 1917
-499.680500 1396
-499.680500 1755
-499.679000 388
-499.679000 889
-499.679000 1487
-499.677500 1342
-499.676000 488
-499.676000 1925
-499.674500 1839
-499.673000 1554
-499.671500 657
-499.670000 523
-499.670000 681
-499.670000 1307
-499.670000 1548
-499.667000 1263
-499.667000 1417
-499.664000 1401
-499.662500 1696
-499.661000 536
-499.659500 1982
-499.652000 1251
-499.652000 1418
-499.650500 444
-499.649000 798
-499.647500 1084
-499.647500 1381
-499.646000 961
-499.644500 410
-499.643000 1639
-499.641500 1177
-499.641500 1270
-499.638500 1950
-499.635500 174
-499.632500 362
-499.631000 773
-499.629500 396
-499.629500 1261
-499.628000 1714
-499.625000 259
-499.625000 1938
-499.623500 495
-499.620500 117
-499.620500 545
-499.617500 401
-499.616000 1598
-499.613000 1296
-499.611500 1073
-499.610000 477
-499.610000 872
-499.605500 169
-499.604000 910
-499.604000 933
-499.604000 1405
-499.602500 187
-499.602500 1399
-499.601000 1170
-499.598000 339
-499.598000 755
-499.598000 1429
-499.596500 1010
-499.595000 1032
-499.593500 1475
-499.589000 82
-499.589000 1204
-499.587500 567
-499.583000 1014
-499.581500 109
-499.577000 181
-499.577000 546
-499.572500 164
-499.572500 511
-499.572500 1370
-499.571000 1668
-499.569500 1183
-499.569500 1395
-499.566500 991
-499.560500 237
-499.560500 253
-499.559000 1443
-499.556000 594
-499.554500 692
-499.553000 663
-499.553000 1173
-499.551500 456
-499.550000 1599
-499.548500 1520
-499.547000 179
-499.545500 1972
-499.539500 302
-499.539500 1116
-499.539500 1723
-499.536500 197
-499.535000 131
-499.533500 972
-499.530500 734
-499.526000 955
-499.526000 1252
-499.524500 1007
-499.523000 323
-499.523000 1930
-499.521500 127
-499.521500 172
-499.518500 1957
-499.515500 185
-499.506500 507
-499.505000 42
-499.505000 580
-499.500500 751
-499.497500 18
-499.497500 1456
-499.497500 1726
-499.496000 551
-499.494500 15
-499.493000 1000
-499.487000 714
-499.485500 1422
-499.478000 115
-499.478000 1576
-499.476500 664
-499.475000 975
-499.473500 1152
-499.458500 1820
-499.452500 1176
-499.452500 1533
-499.434500 563
-499.431500 176
-499.427000 1827
-499.409000 813
-499.406000 693
-499.404500 606
-499.400000 1069
-499.398500 1900
-499.397000 936
-499.391000 455
-499.391000 1955
-499.377500 332
-499.367000 1731
-499.352000 1292
-499.350500 871
-499.343000 1164
-499.340000 1202
-499.338500 1431
-499.325000 978
-499.325000 1282
-499.323500 1715
-499.322000 329
-499.322000 898
-499.322000 1625
-499.320500 1110
-499.317500 57
-499.311500 1574
-499.310000 1107
-499.308500 1572
-499.293500 1105
-499.286000 977
-499.269500 1093
-499.269500 1532
-499.269500 1834
-499.254500 959
-499.250000 762
-499.250000 1011
-499.250000 1525
-499.244000 1196
-499.241000 592
-499.238000 729
-499.232000 1213
-499.229000 353
-499.221500 939
-499.221500 1632
-499.208000 1298
-499.206500 14
-499.205000 1276
-499.200500 631
-499.199000 285
-499.197500 1254
-499.194500 1232
-499.193000 1825
-499.191500 373
-499.191500 1795
-499.182500 134
-499.176500 62
-499.175000 1162
-499.175000 1508
-499.167500 1920
-499.163000 689
-499.158500 75
-499.139000 377
-499.134500 728
-499.127000 1360
-499.124000 744
-499.121000 1167
-499.121000 1201
-499.115000 1050
-499.106000 1644
-499.097000 320
-499.092500 1178
-499.079000 550
-499.073000 539
-499.071500 1295
-499.067000 587
-499.034000 1098
-499.025000 1028
-499.007000 1606
-499.004000 360
-499.001000 1631
-498.995000 1952
-498.980000 1
-498.968000 1697
-498.968000 1859
-498.965000 859
-498.963500 1684
-498.956000 1511
-498.953000 1226
-498.947000 938
-498.945500 484
-498.944000 1324
-498.939500 1663
-498.929000 846
-498.915500 234
-498.905000 156
-498.905000 1337
-498.903500 1913
-498.890000 1397
-498.882500 1031
-498.875000 1960
-498.873500 1616
-498.869000 1113
-498.863000 1339
-498.857000 863
-498.852500 639
-498.848000 604
-498.830000 967
-498.825500 1297
-498.816500 1315
-498.816500 1658
-498.807500 1769
-498.804500 415
-498.800000 867
-498.794000 1470
-498.789500 1242
-498.789500 1669
-498.779000 1437
-498.771500 304
-498.767000 370
-498.753500 430
-498.744500 919
-498.741500 303
-498.740000 879
-498.654500 261
-498.648500 1361
-498.629000 632
-498.609500 1310
-498.597500 809
-498.557000 884
-498.552500 652
-498.548000 1595
-498.533000 1449
-498.524000 1376
-498.519500 262
-498.512000 1679
-498.500000 1389
-498.492500 1407
-498.441500 888
-498.425000 1175
-498.413000 895
-498.398000 572
-498.395000 847
-498.378500 102
-498.362000 161
-498.353000 707
-498.312500 307
-498.282500 1796
-498.276500 1453
-498.234500 1849
-498.192500 1275
-498.147500 805
-498.111500 1365
-498.083000 1655
-498.059000 1103
-498.030500 626
-498.012500 1750
-497.997500 1286
-497.994500 150
-497.949500 935
-497.924000 1465
-497.891000 1758
-497.864000 1875
-497.852000 1428
-497.841500 1215
-497.840000 384
-497.822000 765
-497.783000 241
-497.738000 1974
-497.697500 908
-497.637500 1141
-497.621000 1699
-497.555000 1451
-497.505500 293
-497.487500 1470
-497.484500 291
-497.483000 793
-497.445500 1630
-497.366000 554
-497.273000 1112
-497.253500 1149
-497.177000 445
-497.112500 1185
-497.100500 1725
-497.072000 7
-496.844000 1787
-496.713500 1114
-496.682000 941
-496.587500 1179
-496.545500 750
-496.449500 860
-496.314500 673
-496.190000 315
-496.179500 1470
-496.152500 439
-495.992000 514
-495.926000 1768
-495.819500 1479
-495.812000 892
-495.516500 50
-495.447500 154
-495.150500 60
-495.120500 1791
-494.906000 1869
-494.871500 1470
-494.375000 957
-494.292500 1547
-494.234000 143
-494.184500 782
-494.121500 1680
-493.821500 1624
-493.563500 1470
-493.559000 1206
-493.266500 807
-493.154000 1922
-493.083500 1389
-492.813500 576
-492.782000 1119
-492.563000 1419
-492.470000 1358
-492.255500 1470
-492.096500 1693
-491.948000 514
-491.774000 461
-491.613500 166
-491.529500 1634
-491.217500 981
-491.078000 1110
-490.947500 1470
-490.766000 27
-490.530500 1607
-490.529000 1957
-490.259000 1184
-490.103000 1373
-490.043000 1869
-489.707000 432
-489.639500 1470
-489.387500 1327
-489.375500 1218
-489.338000 1630
-488.901500 1666
-488.502500 1917
-488.475500 472
-488.331500 1470
-488.307500 356
-488.166500 957
-487.902500 514
-487.680500 1624
-487.661000 1389
-487.529000 966
-487.134500 1909
-487.023500 1470
-486.663500 1970
-485.715500 1470
-485.177000 1869
-484.983500 1503
-484.854500 1052
-484.625000 1818
-484.407500 1470
-484.131500 1801
-483.855500 514
-483.720500 795
-483.603500 461
-483.165500 11
-483.099500 1470
-482.943500 1634
-482.880500 1689
-482.801000 1110
-482.328500 981
-482.252000 1078
-482.234000 1389
-481.952000 957
-481.859000 420
-481.791500 1470
-481.535000 1624
-481.493000 1957
-481.442000 27
-481.394000 1523
-481.218500 1630
-480.996500 165
-480.777500 853
-480.483500 1470
-480.425000 1184
-480.314000 1869
-479.811500 514
-479.667500 1573
-479.258000 432
-479.175500 1470
-478.599500 1327
-478.503500 1218
-477.867500 1470
-477.809000 1939
-477.783500 1666
-477.558500 1209
-477.501500 407
-477.264500 1917
-476.808500 1389
-476.738000 1810
-476.672000 74
-476.559500 1470
-476.511500 356
-476.223500 649
-476.055500 1017
-475.766000 514
-475.760000 1074
-475.739000 957
-475.493000 642
-475.449500 1869
-475.436000 461
-475.389500 1624
-475.251500 1470
-475.122500 966
-474.906500 495
-474.890000 237
-474.569000 1175
-474.527000 1110
-474.360500 1634
-474.066500 1909
-473.970500 1289
-473.943500 1470
-473.618000 1032
-473.459000 1274
-473.448500 981
-473.108000 1630
-472.836500 1275
-472.635500 1470
-472.470500 1957
-472.133000 27
-471.825500 673
-471.720500 514
-471.386000 1389
-471.327500 1470
-471.279500 1511
-471.212000 1712
-470.760500 703
-470.610500 1184
-470.585000 1869
-470.019500 1470
-469.745000 1503
-469.527500 957
-469.245500 1624
-469.161500 1818
-469.074500 1654
-468.974000 1020
-468.905000 1706
-468.825500 432
-468.770000 1981
-468.711500 1470
-468.554000 518
-468.419000 1052
-468.320000 1801
-467.825000 1327
-467.675000 514
-467.645000 1218
-467.403500 1470
-467.270000 461
-466.728500 364
-466.676000 1666
-466.290500 997
-466.257500 1110
-466.095500 1470
-466.034000 1917
-465.963500 1389
-465.957500 1600
-465.782000 1634
-465.722000 1869
-465.719000 1689
-465.510500 764
-464.999000 1630
-464.954000 1160
-464.817500 809
-464.787500 1470
-464.724500 356
-464.573000 981
-464.528000 1078
-464.456000 11
-463.946000 1156
-463.806500 1525
-463.631000 514
-463.526000 420
-463.479500 1470
-463.449500 1957
-463.320500 957
-463.221500 1410
-463.106000 1624
-462.827000 27
-462.729500 966
-462.633500 1523
-462.513500 55
-462.171500 1470
-462.159500 891
-461.541500 853
-461.021000 1909
-460.863500 1470
-460.859000 1869
-460.800500 1184
-460.739000 989
-460.541000 1389
-460.182500 783
-460.118000 580
-459.786500 909
-459.638000 842
-459.614000 1127
-459.585500 514
-459.555500 1470
-459.539000 1648
-459.306500 1573
-459.110000 461
-459.030500 1149
-458.496500 729
-458.439500 1976
-458.397500 432
-458.378000 1975
-458.265500 1091
-458.247500 1470
-458.048000 447
-458.001500 1046
-457.991000 1110
-457.278500 465
-457.208000 1634
-457.112000 957
-457.086500 1452
-457.058000 1327
-456.966500 1624
-456.939500 1470
-456.891500 1630
-456.831500 1956
-456.794000 1218
-456.546500 1299
-455.997500 1869
-455.858000 1939
-455.702000 981
-455.631500 1470
-455.580500 1666
-455.541500 514
-455.450000 551
-455.192000 1209
-455.187500 407
-455.121500 1389
-454.818500 1917
